record_kind,name,source_file,line,model_kind,bases,field_or_key_definition,collection_name,ownership_type,tenant_field,persistence_reference_count,index_name,index_options,governed_query_registry,static_usage_count,notes
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_gds_participations,legacy_or_unregistered,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_agency_consumption_notes,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_agency_consumption_profiles,legacy_or_unregistered,,17,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_agency_consumption_snapshots,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_agency_knowledge_assignment_views,legacy_or_unregistered,,16,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_agency_usage_readiness,legacy_or_unregistered,,15,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_coverage_snapshots,legacy_or_unregistered,,9,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_conflicts,legacy_or_unregistered,,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_field_mappings,legacy_or_unregistered,,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_import_runs,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_items,legacy_or_unregistered,,15,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_promotion_readiness,legacy_or_unregistered,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_review_checklist_items,legacy_or_unregistered,,14,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_review_notes,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_review_snapshots,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_reviews,legacy_or_unregistered,,15,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_pack_validation_issues,legacy_or_unregistered,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_data_packs,legacy_or_unregistered,,19,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_knowledge_release_assignments,legacy_or_unregistered,,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_knowledge_release_channels,legacy_or_unregistered,,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_knowledge_rollback_plans,legacy_or_unregistered,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_knowledge_version_comparisons,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_knowledge_version_items,legacy_or_unregistered,,14,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_knowledge_version_snapshots,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_knowledge_versions,legacy_or_unregistered,,23,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_population_waves,platform_global,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,792,,,"[[""id"",1]]",airline_intelligence_profiles,legacy_or_unregistered,,20,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_readiness_assessments,platform_global,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_readiness_checks,platform_global,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_readiness_profiles,platform_global,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_release_candidates,platform_global,,16,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_release_decisions,platform_global,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_release_gates,platform_global,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_intelligence_scale_issues,platform_global,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_interline_agreement_profiles,legacy_or_unregistered,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,803,,,"[[""id"",1]]",airline_interline_agreements,legacy_or_unregistered,,7,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_interline_emd_rules,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_acquisitions,legacy_or_unregistered,,34,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_change_reviews,legacy_or_unregistered,,8,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_change_sets,legacy_or_unregistered,,18,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_field_changes,legacy_or_unregistered,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_gaps,mixed_projection,agency_id,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_impact_assessments,legacy_or_unregistered,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_normalisations,legacy_or_unregistered,,37,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_publications,platform_global,,38,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_releases,legacy_or_unregistered,,26,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_revalidation_requests,legacy_or_unregistered,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_version_items,legacy_or_unregistered,,14,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_knowledge_versions,legacy_or_unregistered,,43,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_ndc_capabilities,legacy_or_unregistered,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",airline_operating_carrier_policy_rules,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,821,,,"[[""id"",1]]",airline_policy_approved_knowledge_records,legacy_or_unregistered,,16,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,817,,,"[[""id"",1]]",airline_policy_extracted_communication_rules,legacy_or_unregistered,,16,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,818,,,"[[""id"",1]]",airline_policy_extracted_emd_rules,legacy_or_unregistered,,16,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,819,,,"[[""id"",1]]",airline_policy_extracted_exceptions,legacy_or_unregistered,,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,816,,,"[[""id"",1]]",airline_policy_extracted_prices,legacy_or_unregistered,,17,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,815,,,"[[""id"",1]]",airline_policy_extracted_rules,legacy_or_unregistered,,15,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,814,,,"[[""id"",1]]",airline_policy_extraction_runs,legacy_or_unregistered,,12,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,820,,,"[[""id"",1]]",airline_policy_review_corrections,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,813,,,"[[""id"",1]]",airline_policy_sections,legacy_or_unregistered,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,812,,,"[[""id"",1]]",airline_policy_sources,legacy_or_unregistered,,24,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,791,,,"[[""id"",1]]",airline_profiles,platform_global,,34,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
